ID,First Name,Last Name,Team,Position,Assists,bonus,Total points,xA,CS,Gc,Goals Scored,minutes,red_cards,starts,xG,xGi,xGc,code,PpG
516,Vladimír,Coufal,19,2,0,0,1,0.10,0,2,0,84,0,1,0.00,0.10,1.96,164555,1.0
517,Aaron,Cresswell,19,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,55459,0.0
518,Flynn,Downes,17,3,0,0,2,0.10,0,1,0,90,0,1,0.11,0.21,0.25,220585,2.0
519,George,Earthy,19,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,490885,0.0
520,Emerson,Palmieri dos Santos,19,2,0,0,1,0.02,0,2,0,90,0,1,0.04,0.06,2.03,109533,1.0
521,Łukasz,Fabiański,19,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,37096,0.0
522,Wes,Foderingham,19,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,82143,0.0
523,Danny,Ings,19,4,0,0,1,0.00,0,0,0,5,0,0,0.25,0.25,0.07,84939,1.0
524,Max,Kilman,19,2,0,0,1,0.07,0,2,0,90,0,1,0.00,0.07,2.03,214048,1.0
525,Mohammed,Kudus,19,3,0,0,2,0.47,0,2,0,90,0,1,0.08,0.55,2.03,460842,2.0
526,Luis Guilherme,Lira dos Santos,19,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,577114,0.0
527,Lucas,Tolentino Coelho de Lima,19,3,0,0,6,0.04,0,1,1,73,0,1,0.79,0.83,1.76,224024,6.0
528,Konstantinos,Mavropanos,19,2,0,0,1,0.00,0,2,0,90,0,1,0.02,0.02,2.03,233963,1.0
529,Nayef,Aguerd,19,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,210494,0.0
530,Tomáš,Souček,19,3,1,0,5,0.12,0,2,0,90,0,1,1.10,1.22,2.03,215439,5.0
531,James,Ward-Prowse,19,3,0,0,1,0.00,0,1,0,16,0,0,0.00,0.00,0.27,101178,1.0
532,Kurt,Zouma,19,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,103192,0.0
533,Rayan,Aït-Nouri,20,2,0,0,1,0.02,0,2,0,83,0,1,0.02,0.04,1.24,448514,1.0
534,Boubacar,Traoré,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,476502,0.0
535,Jean-Ricner,Bellegarde,20,3,0,0,1,0.00,0,1,0,56,0,1,0.07,0.07,0.99,231057,1.0
536,Daniel,Bentley,20,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,79602,0.0
537,Francisco Jorge,Tomás Oliveira,20,3,0,0,1,0.05,0,0,0,6,0,0,0.00,0.05,0.00,510363,1.0
538,Tawanda,Chirewa,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,497606,0.0
539,Leon,Chiwome,20,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,589507,0.0
540,Luke,Cundle,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,245923,0.0
541,Matheus,Santos Carneiro Da Cunha,20,4,0,0,1,0.02,0,1,0,33,0,0,0.06,0.08,0.25,430871,1.0
542,Craig,Dawson,20,2,0,0,1,0.00,0,0,0,6,0,0,0.00,0.00,0.00,60232,1.0
543,Matt,Doherty,20,2,0,0,1,0.01,0,2,0,90,0,1,0.08,0.09,1.24,87835,1.0
544,Tommy,Doyle,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,220394,0.0
545,Fábio,Silva,20,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,449988,0.0
546,Nathan,Fraser,20,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,531363,0.0
547,Enso,González,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,593001,0.0
548,Gonçalo Manuel,Ganchinho Guedes,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,181284,0.0
549,Hugo,Bueno López,20,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,490721,0.0
550,Hwang,Hee-chan,20,3,0,0,2,0.11,0,2,0,90,0,1,0.00,0.11,1.24,184754,2.0
551,Joe,Hodge,20,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,240299,0.0
552,Ki-Jana,Hoever,20,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,441271,0.0
553,João Victor,Gomes da Silva,20,3,0,0,1,0.02,0,2,0,83,0,1,0.00,0.02,1.24,448089,1.0
554,José,Malheiro de Sá,20,1,0,0,2,0.00,0,2,0,90,0,1,0.00,0.00,1.24,149065,2.0
555,Saša,Kalajdžić,20,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,429414,0.0
556,Tom,King,20,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,138001,0.0
557,Mario,Lemina,20,3,0,0,2,0.01,0,2,0,90,0,1,0.00,0.01,1.24,151086,2.0
558,Yerson,Mosquera,20,2,0,0,1,0.02,0,2,0,90,0,1,0.00,0.02,1.24,501837,1.0
559,Nélson,Cabral Semedo,20,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,200402,0.0
560,Pedro,Lomba Neto,6,3,0,0,1,0.16,0,1,0,32,0,0,0.04,0.20,0.11,247632,1.0
561,Pedro,Cardoso de Lima,20,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,641221,0.0
562,Daniel,Castelo Podence,20,3,0,0,1,0.00,0,0,0,15,0,0,0.04,0.04,0.06,200600,1.0
563,Rodrigo,Martins Gomes,20,3,0,0,2,0.01,0,2,0,74,0,1,0.05,0.06,1.18,483081,2.0
564,Santiago,Bueno,20,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,231480,0.0
565,Pablo,Sarabia,20,3,0,0,1,0.01,0,0,0,6,0,0,0.08,0.09,0.00,88484,1.0
566,Jørgen,Strand Larsen,20,4,0,0,2,0.00,0,2,0,83,0,1,0.08,0.08,1.24,247412,2.0
567,Toti António,Gomes,20,2,0,0,0,0.01,0,2,0,90,0,1,0.00,0.01,1.24,510362,0.0
568,Arijanet,Muric,10,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,232917,0.0
569,Jaden,Philogene,2,3,0,0,0,0.01,0,0,0,16,0,0,0.07,0.08,1.06,481624,0.0
570,Abdul,Fatawu,11,3,1,3,8,0.60,0,1,0,90,0,1,0.00,0.60,1.23,531442,8.0
571,Sávio 'Savinho',Moreira de Oliveira,13,3,0,0,1,0.16,0,0,0,45,0,1,0.00,0.16,0.30,510281,1.0
572,Leny,Yoro,14,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,550864,0.0
573,Miodrag,Pivaš,15,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,578512,0.0
574,Nikola,Milenković,16,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,227444,0.0
575,Caleb,Wiley,6,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,488464,0.0
576,Andy,Irving,19,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,229384,0.0
577,Jesper,Lindstrøm,8,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,463903,0.0
578,Riccardo,Calafiori,1,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,466075,0.0
579,Ryan,Sessegnon,9,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,184349,0.0
580,Dean,Huijsen,3,2,0,0,2,0.01,0,1,0,90,0,1,0.00,0.01,1.30,554605,2.0
581,Filip,Jørgensen,6,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,508479,0.0
582,Jake,O'Brien,8,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,512462,0.0
583,Conor,Townsend,10,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,108053,0.0
584,Ben,Brereton Díaz,17,3,0,0,1,0.02,0,1,0,70,0,1,0.30,0.32,0.25,204814,1.0
585,Ismaïla,Sarr,7,3,0,0,1,0.00,0,0,0,6,0,0,0.00,0.00,0.00,232185,1.0
586,Jorge,Cuenca Barreno,9,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,246301,0.0
587,Crysencio,Summerville,19,3,0,0,1,0.17,0,1,0,17,0,0,0.00,0.17,0.27,450070,1.0
588,Guido,Rodríguez,19,3,0,0,2,0.03,0,2,0,84,0,1,0.02,0.05,1.96,197024,2.0
589,Niclas,Füllkrug,19,4,0,0,1,0.00,0,1,0,17,0,0,0.00,0.00,0.27,91889,1.0
590,William,Osula,15,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,538207,0.0
591,Jean-Clair,Todibo,19,2,0,0,1,0.00,0,0,0,5,0,0,0.00,0.00,0.07,462116,1.0
592,Julián,Araujo Zúñiga,3,2,0,0,1,0.01,0,0,0,27,0,0,0.00,0.01,0.28,436893,1.0
593,Matthijs,de Ligt,14,2,0,0,1,0.00,0,0,0,9,0,0,0.00,0.00,0.06,209365,1.0
594,Noussair,Mazraoui,14,2,0,2,8,0.01,1,0,0,80,0,1,0.00,0.01,0.38,230001,8.0
595,Myles,Lewis-Skelly,1,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,499169,0.0
596,Lamare,Bogarde,2,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,515597,0.0
597,Will,Dennis,3,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,444172,0.0
598,Ryan,Trevitt,4,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,591357,0.0
599,Brajan,Gruda,5,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,513433,0.0
600,Yasin,Ayari,5,3,0,0,1,0.00,0,0,0,1,0,0,0.00,0.00,0.00,509416,1.0
601,Andrew,Moran,5,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,513834,0.0
602,Harrison,Armstrong,8,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,609873,0.0
603,Josh,King,9,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,577725,0.0
604,Martial,Godo,9,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,573062,0.0
605,Will,Alves,11,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,532534,0.0
606,Nico,O'Reilly,13,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,472769,0.0
607,João Pedro,Ferreira Silva,16,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,510500,0.0
608,Tyler,Dibling,17,3,0,0,1,0.02,0,0,0,20,0,0,0.00,0.02,0.00,496661,1.0
609,Will,Lankshear,18,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,552427,0.0
610,Mikey,Moore,18,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,499721,0.0
611,Sam,Szmodics,10,3,0,0,1,0.02,0,0,0,16,0,0,0.00,0.02,0.58,172453,1.0
612,Wilson,Odobert,18,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,550839,0.0
613,Toby,Collyer,14,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,490881,0.0
614,Carl,Rushworth,5,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,472739,0.0
615,Jenson,Metcalfe,8,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,491557,0.0
616,Ben,Nelson,11,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,501770,0.0
617,Francisco Evanilson,de Lima Barbosa,3,4,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,444102,0.0
618,Georginio,Rutter,5,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,463067,0.0
619,Jens,Cajuste,10,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,454667,0.0
620,Ramón,Sosa,16,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,502222,0.0
621,João,Félix Sequeira,6,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,428399,0.0
622,Sander,Berge,9,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,207189,0.0
623,Mateus Gonçalo,Espanha Fernandes,17,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,551226,0.0
